Source,Target,Type,Id,Label,timeset,Weight
367921473274698,256716594371353,Directed,20378,,,1
367921473274698,293714284046364,Directed,20379,,,1
367921473274698,414763241871726,Directed,20380,,,1
367921473274698,372046326188989,Directed,20381,,,1
367921473274698,248453501861649,Directed,20382,,,1
367921473274698,142694852483039,Directed,20383,,,1
367921473274698,153105774772900,Directed,20384,,,1
367921473274698,232315576843115,Directed,20385,,,1
367921473274698,336727713024687,Directed,20386,,,1
367921473274698,408416235840556,Directed,20387,,,1
367921473274698,137649276251110,Directed,20388,,,1
367921473274698,150610831675848,Directed,20389,,,1
367921473274698,177975318933641,Directed,20390,,,1
367921473274698,140105282727777,Directed,20391,,,1
367921473274698,161758410553702,Directed,20392,,,1
367921473274698,169477296441459,Directed,20393,,,1
367921473274698,136594286386895,Directed,20394,,,1
367921473274698,16126780553,Directed,20395,,,1
367921473274698,191415610908987,Directed,20396,,,1
367921473274698,107866942618458,Directed,20397,,,1
899663686715544,659137070885715,Directed,20398,,,1
899663686715544,319308348208066,Directed,20399,,,1
899663686715544,228703817144904,Directed,20400,,,1
899663686715544,183890544963141,Directed,20401,,,1
899663686715544,356029421127160,Directed,20402,,,1
899663686715544,274406492697903,Directed,20403,,,1
127489614059275,275497395816059,Directed,20404,,,1
127489614059275,394266377331788,Directed,20405,,,1
127489614059275,152408531584073,Directed,20406,,,1
127489614059275,659137070885715,Directed,20407,,,1
127489614059275,158161524383953,Directed,20408,,,1
275497395816059,199169713506387,Directed,20409,,,1
275497395816059,473356029361919,Directed,20410,,,1
275497395816059,367921473274698,Directed,20411,,,1
275497395816059,201865466608178,Directed,20412,,,1
275497395816059,180639458806462,Directed,20413,,,1
275497395816059,194128513967925,Directed,20414,,,1
275497395816059,203676032995448,Directed,20415,,,1
275497395816059,228292893879341,Directed,20416,,,1
275497395816059,274406492697903,Directed,20417,,,1
275497395816059,150344348367217,Directed,20418,,,1
275497395816059,186553351385894,Directed,20419,,,1
275497395816059,140434839314659,Directed,20420,,,1
275497395816059,386048198082787,Directed,20421,,,1
275497395816059,136594286386895,Directed,20422,,,1
275497395816059,150610831675848,Directed,20423,,,1
1642825099339295,659137070885715,Directed,20424,,,1
659137070885715,1642825099339295,Directed,20425,,,1
497827153617658,181172331945484,Directed,20426,,,1
1608017512801077,152408531584073,Directed,20427,,,1
1608017512801077,411840092182972,Directed,20428,,,1
684045261653667,274406492697903,Directed,20429,,,1
684045261653667,331612286908156,Directed,20430,,,1
684045261653667,275497395816059,Directed,20431,,,1
684045261653667,183890544963141,Directed,20432,,,1
684045261653667,169386649738053,Directed,20433,,,1
684045261653667,260346080684330,Directed,20434,,,1
684045261653667,16126780553,Directed,20435,,,1
684045261653667,203854896312333,Directed,20436,,,1
684045261653667,263120727142512,Directed,20437,,,1
667429063362809,411840092182972,Directed,20438,,,1
560707873949819,140434839314659,Directed,20439,,,1
560707873949819,150344348367217,Directed,20440,,,1
560707873949819,386048198082787,Directed,20441,,,1
560707873949819,275895685768423,Directed,20442,,,1
560707873949819,250550091650081,Directed,20443,,,1
611255822252233,410634749024300,Directed,20444,,,1
740091542731877,611255822252233,Directed,20445,,,1
740091542731877,1442785899309655,Directed,20446,,,1
1532244063721463,533698863381441,Directed,20447,,,1
1532244063721463,194128513967925,Directed,20448,,,1
1532244063721463,115479548795908,Directed,20449,,,1
1532244063721463,310734552442009,Directed,20450,,,1
1532244063721463,308895885836757,Directed,20451,,,1
1532244063721463,1525197851027255,Directed,20452,,,1
1532244063721463,290630557700934,Directed,20453,,,1
1532244063721463,16126780553,Directed,20454,,,1
1532244063721463,129998937105784,Directed,20455,,,1
1532244063721463,260346080684330,Directed,20456,,,1
1532244063721463,460745567402213,Directed,20457,,,1
1532244063721463,203676032995448,Directed,20458,,,1
1532244063721463,169477296441459,Directed,20459,,,1
1532244063721463,221770444519274,Directed,20460,,,1
1532244063721463,180639458806462,Directed,20461,,,1
1532244063721463,104933643051225,Directed,20462,,,1
1532244063721463,214694181893062,Directed,20463,,,1
1532244063721463,184195161631871,Directed,20464,,,1
1532244063721463,150610831675848,Directed,20465,,,1
1532244063721463,248369571858653,Directed,20466,,,1
1532244063721463,131693930206201,Directed,20467,,,1
1532244063721463,410634749024300,Directed,20468,,,1
1532244063721463,161758410553702,Directed,20469,,,1
1532244063721463,432934900105394,Directed,20470,,,1
1532244063721463,250550091650081,Directed,20471,,,1
1532244063721463,331612286908156,Directed,20472,,,1
1532244063721463,249695578379466,Directed,20473,,,1
1532244063721463,107866942618458,Directed,20474,,,1
1532244063721463,274406492697903,Directed,20475,,,1
1525197851027255,331612286908156,Directed,20476,,,1
1525197851027255,410634749024300,Directed,20477,,,1
198004746974989,282407295225926,Directed,20478,,,1
198004746974989,212721172104899,Directed,20480,,,1
198004746974989,151010138271885,Directed,20488,,,1
426529600744698,176591915754549,Directed,20489,,,1
426529600744698,169477296441459,Directed,20490,,,1
426529600744698,106475646152185,Directed,20491,,,1
426529600744698,299356730171577,Directed,20492,,,1
426529600744698,267819579899669,Directed,20493,,,1
426529600744698,177975318933641,Directed,20494,,,1
426529600744698,183632381691695,Directed,20495,,,1
426529600744698,191415610908987,Directed,20496,,,1
426529600744698,249695578379466,Directed,20497,,,1
426529600744698,194373305766,Directed,20498,,,1
426529600744698,150610831675848,Directed,20499,,,1
426529600744698,131693930206201,Directed,20500,,,1
426529600744698,221770444519274,Directed,20501,,,1
426529600744698,313816855334114,Directed,20502,,,1
426529600744698,184195161631871,Directed,20503,,,1
426529600744698,107866942618458,Directed,20504,,,1
426529600744698,136594286386895,Directed,20505,,,1
426529600744698,220708944657063,Directed,20506,,,1
426529600744698,219718108052259,Directed,20507,,,1
426529600744698,142694852483039,Directed,20508,,,1
144143402321096,184195161631871,Directed,20509,,,1
274406492697903,194128513967925,Directed,20510,,,1
274406492697903,370467842963987,Directed,20511,,,1
274406492697903,310443115673343,Directed,20512,,,1
274406492697903,104933643051225,Directed,20513,,,1
274406492697903,410634749024300,Directed,20514,,,1
274406492697903,228703817144904,Directed,20515,,,1
274406492697903,319308348208066,Directed,20516,,,1
274406492697903,899663686715544,Directed,20517,,,1
274406492697903,275497395816059,Directed,20518,,,1
274406492697903,684045261653667,Directed,20519,,,1
274406492697903,140105282727777,Directed,20520,,,1
274406492697903,263120727142512,Directed,20521,,,1
274406492697903,249695578379466,Directed,20522,,,1
274406492697903,180639458806462,Directed,20523,,,1
274406492697903,153105774772900,Directed,20524,,,1
274406492697903,183890544963141,Directed,20525,,,1
274406492697903,205871529547556,Directed,20526,,,1
274406492697903,108687112486073,Directed,20527,,,1
274406492697903,157526871050882,Directed,20528,,,1
254652341255935,205871529547556,Directed,20533,,,1
254652341255935,562486247204256,Directed,20534,,,1
331519130301009,162588717157101,Directed,20536,,,1
331519130301009,181172331945484,Directed,20537,,,1
663524427109011,410634749024300,Directed,20538,,,1
663524427109011,152408531584073,Directed,20539,,,1
663524427109011,311260549045017,Directed,20540,,,1
663524427109011,308895885836757,Directed,20541,,,1
1666126896947339,503737456421705,Directed,20542,,,1
1666126896947339,152408531584073,Directed,20543,,,1
468447159879045,177975318933641,Directed,20544,,,1
267157090136319,228703817144904,Directed,20545,,,1
267157090136319,180639458806462,Directed,20546,,,1
267157090136319,274406492697903,Directed,20547,,,1
180639458806462,797854143565267,Directed,20548,,,1
180639458806462,263120727142512,Directed,20549,,,1
180639458806462,319308348208066,Directed,20550,,,1
180639458806462,394324427346872,Directed,20551,,,1
180639458806462,194128513967925,Directed,20552,,,1
180639458806462,203854896312333,Directed,20553,,,1
180639458806462,181172331945484,Directed,20554,,,1
180639458806462,274406492697903,Directed,20555,,,1
180639458806462,148201375289935,Directed,20556,,,1
107309305972248,107866942618458,Directed,20557,,,1
129408313809017,107309305972248,Directed,20561,,,1
257122090967066,257122090967066,Directed,20562,,,1
257122090967066,235484559868928,Directed,20563,,,1
257122090967066,140105282727777,Directed,20564,,,1
257122090967066,148216735275925,Directed,20565,,,1
257122090967066,137649276251110,Directed,20566,,,1
257122090967066,107866942618458,Directed,20567,,,1
257122090967066,161758410553702,Directed,20568,,,1
257122090967066,169477296441459,Directed,20569,,,1
317500741615966,351741141582255,Directed,20570,,,1
317500741615966,161147460566961,Directed,20571,,,1
317500741615966,107866942618458,Directed,20572,,,1
317500741615966,249695578379466,Directed,20573,,,1
317500741615966,136594286386895,Directed,20574,,,1
317500741615966,184195161631871,Directed,20575,,,1
317500741615966,313816855334114,Directed,20576,,,1
317500741615966,217788104929174,Directed,20577,,,1
317500741615966,133339770163324,Directed,20578,,,1
317500741615966,181172331945484,Directed,20579,,,1
317500741615966,331612286908156,Directed,20580,,,1
317500741615966,148777321876003,Directed,20581,,,1
317500741615966,153105774772900,Directed,20582,,,1
432934900105394,428419747279573,Directed,20583,,,1
432934900105394,559427694089282,Directed,20584,,,1
432934900105394,430489530310265,Directed,20585,,,1
432934900105394,433888403337433,Directed,20586,,,1
432934900105394,107706682662710,Directed,20587,,,1
432934900105394,235484559868928,Directed,20588,,,1
432934900105394,250167691679097,Directed,20589,,,1
432934900105394,347440418665476,Directed,20590,,,1
432934900105394,344384458923684,Directed,20591,,,1
432934900105394,106475646152185,Directed,20592,,,1
432934900105394,203854896312333,Directed,20593,,,1
432934900105394,150610831675848,Directed,20594,,,1
432934900105394,240710019294776,Directed,20595,,,1
432934900105394,139234175684,Directed,20596,,,1
432934900105394,376102252497341,Directed,20597,,,1
432934900105394,148216735275925,Directed,20598,,,1
154628654725712,232315576843115,Directed,20599,,,1
154628654725712,150344348367217,Directed,20600,,,1
177959268976240,169477296441459,Directed,20601,,,1
334081010000014,248369571858653,Directed,20617,,,1
334081010000014,161147460566961,Directed,20618,,,1
334081010000014,142694852483039,Directed,20619,,,1
318101864872050,408416235840556,Directed,20622,,,1
318101864872050,153105774772900,Directed,20623,,,1
318101864872050,218401294849805,Directed,20624,,,1
318101864872050,235484559868928,Directed,20625,,,1
318101864872050,148201375289935,Directed,20626,,,1
318101864872050,426529600744698,Directed,20627,,,1
318101864872050,232315576843115,Directed,20628,,,1
318101864872050,433888403337433,Directed,20629,,,1
318101864872050,202417579790682,Directed,20630,,,1
318101864872050,21435141328,Directed,20631,,,1
310443115673343,148216735275925,Directed,20632,,,1
320143181515524,205871529547556,Directed,20633,,,1
364316543653072,148201375289935,Directed,20634,,,1
364316543653072,150610831675848,Directed,20635,,,1
364316543653072,331612286908156,Directed,20636,,,1
272629729463187,249695578379466,Directed,20637,,,1
272629729463187,203854896312333,Directed,20638,,,1
272629729463187,387140214674998,Directed,20639,,,1
272629729463187,148216735275925,Directed,20640,,,1
272629729463187,214915101906925,Directed,20641,,,1
272629729463187,140105282727777,Directed,20642,,,1
272629729463187,21435141328,Directed,20643,,,1
797854143565267,319308348208066,Directed,20644,,,1
797854143565267,180639458806462,Directed,20645,,,1
424999797603923,140434839314659,Directed,20646,,,1
424999797603923,186553351385894,Directed,20647,,,1
662917587052591,274406492697903,Directed,20648,,,1
177806915656250,202417579790682,Directed,20649,,,1
319308348208066,205871529547556,Directed,20650,,,1
319308348208066,562486247204256,Directed,20651,,,1
319308348208066,21435141328,Directed,20652,,,1
319308348208066,709564925733355,Directed,20653,,,1
709564925733355,319308348208066,Directed,20654,,,1
603687412982141,386048198082787,Directed,20655,,,1
603687412982141,150344348367217,Directed,20656,,,1
603687412982141,148201375289935,Directed,20657,,,1
603687412982141,106475646152185,Directed,20658,,,1
603687412982141,249695578379466,Directed,20659,,,1
603687412982141,161147460566961,Directed,20660,,,1
603687412982141,212908162082811,Directed,20661,,,1
603687412982141,250550091650081,Directed,20662,,,1
603687412982141,161758410553702,Directed,20663,,,1
603687412982141,16126780553,Directed,20664,,,1
603687412982141,140105282727777,Directed,20665,,,1
166949180046218,228703817144904,Directed,20666,,,1
166949180046218,49941245251,Directed,20667,,,1
166949180046218,394324427346872,Directed,20668,,,1
166949180046218,136594286386895,Directed,20669,,,1
166949180046218,248369571858653,Directed,20670,,,1
166949180046218,221770444519274,Directed,20671,,,1
166949180046218,286161774787686,Directed,20672,,,1
166949180046218,1536354986578311,Directed,20673,,,1
166949180046218,220708944657063,Directed,20674,,,1
166949180046218,181172331945484,Directed,20675,,,1
166949180046218,354109742766,Directed,20676,,,1
166949180046218,140105282727777,Directed,20677,,,1
166949180046218,330162353678150,Directed,20678,,,1
166949180046218,169386649738053,Directed,20679,,,1
166949180046218,161758410553702,Directed,20680,,,1
166949180046218,331612286908156,Directed,20681,,,1
405784222822380,293714284046364,Directed,20682,,,1
405784222822380,153105774772900,Directed,20683,,,1
405784222822380,408040902539570,Directed,20684,,,1
405784222822380,200570053308027,Directed,20685,,,1
405784222822380,16126780553,Directed,20686,,,1
405784222822380,140105282727777,Directed,20687,,,1
200570053308027,387140214674998,Directed,20688,,,1
200570053308027,112037342165930,Directed,20689,,,1
200570053308027,148216735275925,Directed,20690,,,1
200570053308027,228703817144904,Directed,20691,,,1
200570053308027,115459238551759,Directed,20692,,,1
200570053308027,195525793811770,Directed,20693,,,1
200570053308027,112565262094306,Directed,20694,,,1
200570053308027,21435141328,Directed,20695,,,1
200570053308027,16126780553,Directed,20696,,,1
394324427346872,256716594371353,Directed,20697,,,1
394324427346872,140105282727777,Directed,20698,,,1
394324427346872,354109742766,Directed,20699,,,1
394324427346872,145291385528973,Directed,20700,,,1
394324427346872,433888403337433,Directed,20701,,,1
394324427346872,374518929237746,Directed,20702,,,1
394324427346872,183632381691695,Directed,20703,,,1
394324427346872,184195161631871,Directed,20704,,,1
394324427346872,249695578379466,Directed,20705,,,1
394324427346872,203676032995448,Directed,20706,,,1
394324427346872,150610831675848,Directed,20707,,,1
394324427346872,221770444519274,Directed,20708,,,1
394324427346872,161758410553702,Directed,20709,,,1
394324427346872,142694852483039,Directed,20710,,,1
394324427346872,169477296441459,Directed,20711,,,1
394324427346872,248369571858653,Directed,20712,,,1
394324427346872,161147460566961,Directed,20713,,,1
394324427346872,16126780553,Directed,20714,,,1
394324427346872,395794953781049,Directed,20715,,,1
394324427346872,148201375289935,Directed,20716,,,1
394324427346872,331612286908156,Directed,20717,,,1
241962489170143,137649276251110,Directed,20718,,,1
231039730367156,137649276251110,Directed,20719,,,1
231039730367156,257122090967066,Directed,20720,,,1
601636989848202,330162353678150,Directed,20721,,,1
158161524383953,150344348367217,Directed,20722,,,1
195261950661838,475046639290429,Directed,20723,,,1
195261950661838,203854896312333,Directed,20724,,,1
195261950661838,232315576843115,Directed,20725,,,1
195261950661838,275497395816059,Directed,20726,,,1
195261950661838,119873074721161,Directed,20727,,,1
135496143211794,163176052668,Directed,20728,,,1
411840092182972,667429063362809,Directed,20729,,,1
421119224616696,440828972686961,Directed,20730,,,1
428419747279573,370467842963987,Directed,20731,,,1
428419747279573,299356730171577,Directed,20732,,,1
428419747279573,250167691679097,Directed,20733,,,1
428419747279573,139234175684,Directed,20734,,,1
428419747279573,432934900105394,Directed,20735,,,1
428419747279573,249695578379466,Directed,20736,,,1
428419747279573,107706682662710,Directed,20737,,,1
428419747279573,106475646152185,Directed,20738,,,1
559427694089282,16126780553,Directed,20739,,,1
470408236357602,169477296441459,Directed,20740,,,1
470408236357602,387140214674998,Directed,20741,,,1
470408236357602,310443115673343,Directed,20742,,,1
470408236357602,306482812712977,Directed,20743,,,1
470408236357602,139234175684,Directed,20744,,,1
470408236357602,181358291948998,Directed,20745,,,1
470408236357602,232315576843115,Directed,20746,,,1
470408236357602,107706682662710,Directed,20747,,,1
470408236357602,432934900105394,Directed,20748,,,1
470408236357602,161758410553702,Directed,20749,,,1
470408236357602,370467842963987,Directed,20750,,,1
470408236357602,299356730171577,Directed,20751,,,1
470408236357602,428419747279573,Directed,20752,,,1
470408236357602,250167691679097,Directed,20753,,,1
470408236357602,148216735275925,Directed,20754,,,1
470408236357602,394324427346872,Directed,20755,,,1
470408236357602,376102252497341,Directed,20756,,,1
470408236357602,240710019294776,Directed,20757,,,1
470408236357602,433888403337433,Directed,20758,,,1
470408236357602,192632690792599,Directed,20759,,,1
470408236357602,358120350966832,Directed,20760,,,1
470408236357602,408040902539570,Directed,20761,,,1
470408236357602,429161467140472,Directed,20762,,,1
470408236357602,150610831675848,Directed,20763,,,1
470408236357602,235484559868928,Directed,20764,,,1
470408236357602,356029421127160,Directed,20765,,,1
470408236357602,119873074721161,Directed,20766,,,1
470408236357602,249695578379466,Directed,20767,,,1
470408236357602,418126898253200,Directed,20768,,,1
470408236357602,148201375289935,Directed,20769,,,1
470408236357602,374518929237746,Directed,20770,,,1
470408236357602,153105774772900,Directed,20771,,,1
470408236357602,331612286908156,Directed,20772,,,1
372303229523050,424224327662267,Directed,20773,,,1
430489530310265,153105774772900,Directed,20774,,,1
430489530310265,232315576843115,Directed,20775,,,1
430489530310265,248369571858653,Directed,20776,,,1
430489530310265,225208167546428,Directed,20777,,,1
430489530310265,183632381691695,Directed,20778,,,1
430489530310265,203676032995448,Directed,20779,,,1
430489530310265,250550091650081,Directed,20780,,,1
430489530310265,428419747279573,Directed,20781,,,1
430489530310265,394324427346872,Directed,20782,,,1
430489530310265,142943219191350,Directed,20783,,,1
430489530310265,149862695176485,Directed,20784,,,1
430489530310265,140105282727777,Directed,20785,,,1
430489530310265,148216735275925,Directed,20786,,,1
430489530310265,16126780553,Directed,20787,,,1
430489530310265,119873074721161,Directed,20788,,,1
430489530310265,212908162082811,Directed,20789,,,1
430489530310265,163176052668,Directed,20790,,,1
430489530310265,429161467140472,Directed,20791,,,1
430489530310265,139234175684,Directed,20792,,,1
430489530310265,169386649738053,Directed,20793,,,1
430489530310265,249695578379466,Directed,20794,,,1
430489530310265,106475646152185,Directed,20795,,,1
430489530310265,408040902539570,Directed,20796,,,1
430489530310265,370467842963987,Directed,20797,,,1
430489530310265,181358291948998,Directed,20798,,,1
430489530310265,426529600744698,Directed,20799,,,1
430489530310265,107706682662710,Directed,20800,,,1
430489530310265,250167691679097,Directed,20801,,,1
430489530310265,184195161631871,Directed,20802,,,1
430489530310265,299356730171577,Directed,20803,,,1
430489530310265,394119517327159,Directed,20804,,,1
430489530310265,256716594371353,Directed,20805,,,1
430489530310265,150610831675848,Directed,20806,,,1
430489530310265,320728181370411,Directed,20807,,,1
430489530310265,376102252497341,Directed,20808,,,1
430489530310265,306482812712977,Directed,20809,,,1
430489530310265,145291385528973,Directed,20810,,,1
430489530310265,162588717157101,Directed,20811,,,1
430489530310265,317500741615966,Directed,20812,,,1
430489530310265,143704952422304,Directed,20813,,,1
430489530310265,331612286908156,Directed,20814,,,1
430489530310265,358120350966832,Directed,20815,,,1
430489530310265,433888403337433,Directed,20816,,,1
430489530310265,240710019294776,Directed,20817,,,1
430489530310265,107866942618458,Directed,20818,,,1
430489530310265,181172331945484,Directed,20819,,,1
430489530310265,136594286386895,Directed,20820,,,1
430489530310265,169477296441459,Directed,20821,,,1
430489530310265,148201375289935,Directed,20822,,,1
430489530310265,356029421127160,Directed,20823,,,1
430489530310265,239770659384237,Directed,20824,,,1
430489530310265,161758410553702,Directed,20825,,,1
430489530310265,432934900105394,Directed,20826,,,1
430489530310265,282565408447992,Directed,20827,,,1
324764744242845,16126780553,Directed,20828,,,1
210173109122612,358120350966832,Directed,20829,,,1
290630557700934,410634749024300,Directed,20830,,,1
290630557700934,180639458806462,Directed,20831,,,1
290630557700934,140105282727777,Directed,20832,,,1
370467842963987,169386649738053,Directed,20833,,,1
370467842963987,181172331945484,Directed,20834,,,1
370467842963987,184195161631871,Directed,20835,,,1
370467842963987,374518929237746,Directed,20836,,,1
370467842963987,145291385528973,Directed,20837,,,1
370467842963987,256716594371353,Directed,20838,,,1
370467842963987,16126780553,Directed,20839,,,1
370467842963987,169477296441459,Directed,20840,,,1
370467842963987,161758410553702,Directed,20841,,,1
370467842963987,394324427346872,Directed,20842,,,1
370467842963987,331612286908156,Directed,20843,,,1
370467842963987,274406492697903,Directed,20844,,,1
370467842963987,310443115673343,Directed,20845,,,1
370467842963987,203676032995448,Directed,20846,,,1
370467842963987,154628654725712,Directed,20847,,,1
370467842963987,153105774772900,Directed,20848,,,1
370467842963987,356029421127160,Directed,20849,,,1
370467842963987,433888403337433,Directed,20850,,,1
370467842963987,429161467140472,Directed,20851,,,1
370467842963987,470408236357602,Directed,20852,,,1
370467842963987,107706682662710,Directed,20853,,,1
370467842963987,428419747279573,Directed,20854,,,1
370467842963987,376102252497341,Directed,20855,,,1
370467842963987,358120350966832,Directed,20856,,,1
370467842963987,161147460566961,Directed,20857,,,1
370467842963987,136594286386895,Directed,20858,,,1
370467842963987,249695578379466,Directed,20859,,,1
370467842963987,119873074721161,Directed,20860,,,1
370467842963987,240710019294776,Directed,20861,,,1
370467842963987,106475646152185,Directed,20862,,,1
370467842963987,432934900105394,Directed,20863,,,1
370467842963987,148216735275925,Directed,20864,,,1
370467842963987,148201375289935,Directed,20865,,,1
370467842963987,166202280168032,Directed,20866,,,1
649796851710121,221770444519274,Directed,20868,,,1
649796851710121,211294358887701,Directed,20869,,,1
649796851710121,286161774787686,Directed,20870,,,1
286161774787686,649796851710121,Directed,20871,,,1
286161774787686,211294358887701,Directed,20872,,,1
286161774787686,228703817144904,Directed,20873,,,1
286161774787686,123339707776070,Directed,20874,,,1
286161774787686,199169713506387,Directed,20875,,,1
201865466608178,192632690792599,Directed,20876,,,1
201865466608178,331612286908156,Directed,20877,,,1
250167691679097,299356730171577,Directed,20878,,,1
106746869425269,161758410553702,Directed,20879,,,1
299356730171577,331612286908156,Directed,20880,,,1
299356730171577,426529600744698,Directed,20881,,,1
299356730171577,249695578379466,Directed,20882,,,1
299356730171577,148216735275925,Directed,20883,,,1
166202280168032,429161467140472,Directed,20884,,,1
166202280168032,148216735275925,Directed,20885,,,1
166202280168032,129998937105784,Directed,20886,,,1
166202280168032,140105282727777,Directed,20887,,,1
139234175684,148216735275925,Directed,20888,,,1
139234175684,16126780553,Directed,20889,,,1
376102252497341,299356730171577,Directed,20890,,,1
376102252497341,240710019294776,Directed,20891,,,1
376102252497341,429161467140472,Directed,20892,,,1
376102252497341,148216735275925,Directed,20893,,,1
376102252497341,331612286908156,Directed,20894,,,1
376102252497341,169477296441459,Directed,20895,,,1
376102252497341,161758410553702,Directed,20896,,,1
106475646152185,249695578379466,Directed,20897,,,1
347440418665476,148216735275925,Directed,20898,,,1
347440418665476,16126780553,Directed,20899,,,1
184240011616014,137649276251110,Directed,20900,,,1
184240011616014,408416235840556,Directed,20901,,,1
184240011616014,372046326188989,Directed,20902,,,1
184240011616014,414763241871726,Directed,20903,,,1
137387449664633,210487335628176,Directed,20904,,,1
137387449664633,245881085553787,Directed,20905,,,1
137387449664633,293714284046364,Directed,20906,,,1
137387449664633,438294619536647,Directed,20907,,,1
137387449664633,153105774772900,Directed,20908,,,1
137387449664633,408416235840556,Directed,20909,,,1
137387449664633,372046326188989,Directed,20910,,,1
137387449664633,414763241871726,Directed,20911,,,1
137387449664633,118289031531592,Directed,20912,,,1
137387449664633,16126780553,Directed,20913,,,1
214915101906925,394324427346872,Directed,20914,,,1
214915101906925,203676032995448,Directed,20915,,,1
214915101906925,239770659384237,Directed,20916,,,1
214915101906925,313816855334114,Directed,20917,,,1
214915101906925,136594286386895,Directed,20918,,,1
214915101906925,191415610908987,Directed,20919,,,1
214915101906925,148201375289935,Directed,20920,,,1
214915101906925,331612286908156,Directed,20921,,,1
214915101906925,184195161631871,Directed,20922,,,1
214915101906925,161758410553702,Directed,20923,,,1
214915101906925,310443115673343,Directed,20924,,,1
214915101906925,376102252497341,Directed,20925,,,1
214915101906925,260346080684330,Directed,20926,,,1
214915101906925,395794953781049,Directed,20927,,,1
214915101906925,235484559868928,Directed,20928,,,1
214915101906925,240710019294776,Directed,20929,,,1
304294336183,317225939135,Directed,20930,,,1
304294336183,112037342165930,Directed,20931,,,1
304294336183,153105774772900,Directed,20932,,,1
424224327662267,372303229523050,Directed,20933,,,1
202679076505165,153105774772900,Directed,20934,,,1
202679076505165,235484559868928,Directed,20935,,,1
202679076505165,16126780553,Directed,20936,,,1
202679076505165,200570053308027,Directed,20937,,,1
202679076505165,286161774787686,Directed,20938,,,1
202679076505165,275497395816059,Directed,20939,,,1
202679076505165,214694181893062,Directed,20940,,,1
202679076505165,118289031531592,Directed,20941,,,1
245881085553787,562036663885919,Directed,20942,,,1
245881085553787,372046326188989,Directed,20943,,,1
245881085553787,137387449664633,Directed,20944,,,1
245881085553787,414763241871726,Directed,20945,,,1
245881085553787,408416235840556,Directed,20946,,,1
331597070268099,137649276251110,Directed,20947,,,1
331597070268099,408416235840556,Directed,20948,,,1
331597070268099,16126780553,Directed,20949,,,1
331597070268099,414763241871726,Directed,20950,,,1
331597070268099,153105774772900,Directed,20951,,,1
331597070268099,169386649738053,Directed,20952,,,1
331597070268099,192632690792599,Directed,20953,,,1
372046326188989,326907907261,Directed,20954,,,1
372046326188989,137387449664633,Directed,20955,,,1
372046326188989,185951414756568,Directed,20956,,,1
372046326188989,210487335628176,Directed,20957,,,1
372046326188989,112565262094306,Directed,20958,,,1
372046326188989,229786170410532,Directed,20959,,,1
372046326188989,248369571858653,Directed,20960,,,1
372046326188989,206384466047754,Directed,20961,,,1
293714284046364,142694852483039,Directed,20962,,,1
293714284046364,367921473274698,Directed,20963,,,1
263120727142512,228703817144904,Directed,20964,,,1
263120727142512,274406492697903,Directed,20965,,,1
263120727142512,49941245251,Directed,20966,,,1
104933643051225,249695578379466,Directed,20967,,,1
104933643051225,274406492697903,Directed,20968,,,1
104933643051225,142694852483039,Directed,20969,,,1
109380835893908,217788104929174,Directed,20970,,,1
109380835893908,145291385528973,Directed,20971,,,1
109380835893908,148201375289935,Directed,20972,,,1
109380835893908,148216735275925,Directed,20973,,,1
109380835893908,235484559868928,Directed,20974,,,1
109380835893908,150610831675848,Directed,20975,,,1
109380835893908,177975318933641,Directed,20976,,,1
109380835893908,394119517327159,Directed,20977,,,1
109380835893908,248453501861649,Directed,20978,,,1
109380835893908,142694852483039,Directed,20979,,,1
109380835893908,191415610908987,Directed,20980,,,1
109380835893908,331612286908156,Directed,20981,,,1
109380835893908,201865466608178,Directed,20982,,,1
109380835893908,137649276251110,Directed,20983,,,1
109380835893908,181172331945484,Directed,20984,,,1
109380835893908,192632690792599,Directed,20985,,,1
143704952422304,181358291948998,Directed,20986,,,1
143704952422304,239770659384237,Directed,20987,,,1
143704952422304,169477296441459,Directed,20988,,,1
143704952422304,181172331945484,Directed,20989,,,1
143704952422304,256716594371353,Directed,20990,,,1
143704952422304,169386649738053,Directed,20991,,,1
143704952422304,395794953781049,Directed,20992,,,1
143704952422304,191415610908987,Directed,20993,,,1
143704952422304,313816855334114,Directed,20994,,,1
143704952422304,184195161631871,Directed,20995,,,1
143704952422304,136594286386895,Directed,20996,,,1
346146462118865,150344348367217,Directed,20997,,,1
346146462118865,175974962460715,Directed,20998,,,1
346146462118865,142694852483039,Directed,20999,,,1
346146462118865,249695578379466,Directed,21000,,,1
505038979506267,354109742766,Directed,21001,,,1
505038979506267,203676032995448,Directed,21002,,,1
505038979506267,394324427346872,Directed,21003,,,1
505038979506267,145291385528973,Directed,21004,,,1
505038979506267,169386649738053,Directed,21005,,,1
505038979506267,232315576843115,Directed,21006,,,1
505038979506267,191415610908987,Directed,21007,,,1
505038979506267,192632690792599,Directed,21008,,,1
505038979506267,313816855334114,Directed,21009,,,1
505038979506267,150610831675848,Directed,21010,,,1
505038979506267,331612286908156,Directed,21011,,,1
123339707776070,354109742766,Directed,21012,,,1
123339707776070,211294358887701,Directed,21013,,,1
123339707776070,286161774787686,Directed,21014,,,1
155029897890665,372046326188989,Directed,21015,,,1
155029897890665,137649276251110,Directed,21016,,,1
155029897890665,184195161631871,Directed,21017,,,1
155029897890665,161758410553702,Directed,21018,,,1
