Id,Label,timeset,users_can_post,link,category,talking_about_count,like_count
663524427109011,Blog Tássia Paixão,,yes,https://www.facebook.com/Blog-Tássia-Paixão-663524427109011/,Blogger,50,1026
1666126896947339,E ai? Personalizados,,yes,https://www.facebook.com/eaipersonalizados/,Local Business,2,176
572415702849288,Sarará Kriolla,,yes,https://www.facebook.com/sararakriollaoficial/,Health/Wellness Website,3,2259
468447159879045,Lidiana Domingues,,no,https://www.facebook.com/LidianaDominguesOficial/,Public Figure,6,677
267157090136319,Mariluce Carvalhal Renovar Cabelos,,yes,https://www.facebook.com/RenovarCabelos/,Public Figure,1043,46156
180639458806462,Nina Gabriella,,yes,https://www.facebook.com/ninagabriellaoficial/,Public Figure,7643,71163
1468972743365917,Nossos2Mundos,,yes,https://www.facebook.com/nossos2mundos/,Personal Blog,6,639
315440381976334,Ficando mais Diva,,yes,https://www.facebook.com/ficandomaisdiva/,Personal Blog,5,2629
1003362189677512,100% Carol,,yes,https://www.facebook.com/AnacarolininhaOficial/,Personal Blog,0,50
284332328259682,Momento Quality,,yes,https://www.facebook.com/Momento-Quality-284332328259682/,Personal Website,19,14302
278359402308958,Fernanda Calheiros Blog,,yes,https://www.facebook.com/FernandaCalheirosBlog/,Personal Blog,1831,20417
257122090967066,Beleza Pura Online,,yes,https://www.facebook.com/MariBelezaPura/,Personal Blog,81,4792
317500741615966,Blog Minha Penteadeira,,yes,https://www.facebook.com/BlogMinhaPenteadeira/,Personal Blog,5,3007
432934900105394,Mais Vaidosa,,no,https://www.facebook.com/MaisVaidosa/,Health/Beauty,9570,263317
154628654725712,Umbigo Sem Fundo,,yes,https://www.facebook.com/UmbigoSemFundo/,Personal Blog,436,16058
1517009395179255,Olfato,,yes,https://www.facebook.com/lojaolfato/,Shopping/Retail,7,3745
131517922807,boo-box,,no,https://www.facebook.com/booboxbr/,Internet/Software,73,25396
177959268976240,Nude Cosméticos,,yes,https://www.facebook.com/Nude-Cosméticos-177959268976240/,Health/Beauty,48,5480
385525094805831,Gordas Revolucionárias,,no,https://www.facebook.com/gordasrevolucionarias/,Personal Blog,273,4324
318101864872050,PAULINHA E AS MULHERES,,yes,https://www.facebook.com/Paulinhaeasmulheres/,Entertainment Website,128,5035
221399024566066,ORGanizando.ORG,,no,https://www.facebook.com/organizando.org/,Website,26,10610
310443115673343,Pretty Poison,,yes,https://www.facebook.com/PrettyPblog/,Website,20646,216042
174588455887076,Planet Girls Oficial,,no,https://www.facebook.com/PlanetGirlsOficial/,Clothing,9062,1429641
320143181515524,Badauê Festas,,yes,https://www.facebook.com/badauefestaseeventos/,Small Business,6,1178
364316543653072,Tudo que garotas gostam,,yes,https://www.facebook.com/Tudo-que-garotas-gostam-364316543653072/,Personal Blog,12,993
272629729463187,Carol Romero Beauty,,no,https://www.facebook.com/Carol-Romero-Beauty-272629729463187/,Local Business,9,2586
214694181893062,Soft Hair,,yes,https://www.facebook.com/softhaircosmeticos/,Health/Beauty,236,14686
107706682662710,Ely Marino,,no,https://www.facebook.com/ElyMarinoPage/,Artist,46,38880
133339770163324,Delineado Gatinho,,yes,https://www.facebook.com/blogdelineadogatinho/,Personal Blog,1481,13743
797854143565267,Dandara Reis,,yes,https://www.facebook.com/ReisDandara/,Public Figure,2426,14707
424999797603923,Pluriblogs,,yes,https://www.facebook.com/pluriblogs/,Community,1,782
1443798675862424,Paula Mancuso  Fotografia,,no,https://www.facebook.com/Paula-Mancuso-Fotografia-1443798675862424/,Artist,4,463
358120350966832,Maquiadores da Depressão,,no,https://www.facebook.com/MaquiadoresDaDepressao/,Community,293,63446
662917587052591,Caravana Beleza Natural,,yes,https://www.facebook.com/caravanabelezanaturalitabiravitoria/,Community,51,620
283923988428804,Pirei no Rosa,,yes,https://www.facebook.com/pireinorosa/,Health/Wellness Website,83,28621
222455987813760,Delicadezas de Mulher,,yes,https://www.facebook.com/Delicadezas-de-Mulher-222455987813760/,Personal Blog,83,5845
177806915656250,Le Cliqué,,no,https://www.facebook.com/LeCliqueOficial/,Health/Beauty,110,18127
319308348208066,Cacheia,,yes,https://www.facebook.com/blogcacheia/,Health/Wellness Website,31119,77555
709564925733355,Crespas & Cacheadas,,yes,https://www.facebook.com/curtacrespasecacheadas/,Personal Blog,6707,38251
234981679854086,Grisiela Ribeiro Maquiagens,,yes,https://www.facebook.com/Grisiela-Ribeiro-Maquiagens-234981679854086/,Spas/Beauty/Personal Care,3,551
408040902539570,Catharine Hill Professional Make Up,,yes,https://www.facebook.com/CatharineHillProfessionalMakeUp/,Health/Beauty,2280,76593
603687412982141,Elas por Elas,,no,https://www.facebook.com/elasporelasblog/,Personal Blog,1719,23522
166949180046218,By Garotas,,yes,https://www.facebook.com/blogbygarotas/,Blogger,125,11372
327325920622688,Salto Quinze,,yes,https://www.facebook.com/blogsaltoquinze/,Personal Blog,10,3582
386048198082787,Cinderela de Mentira,,no,https://www.facebook.com/CinderelaDeMentira/,Personal Blog,393,6744
405784222822380,Blog Cintillante,,yes,https://www.facebook.com/BlogCintillante/,Media/News/Publishing,4,484
200570053308027,Professional Fair,,yes,https://www.facebook.com/professionalfair/,Professional Services,296,71569
394324427346872,Raka Minelli,,yes,https://www.facebook.com/Raka-Minelli-394324427346872/,Community,13616,89349
533698863381441,Hey Beauty,,yes,https://www.facebook.com/blogannebarreto/,Public Figure,297,3090
320728181370411,Agora Sou Linda,,yes,https://www.facebook.com/AgoraSouLinda/,Public Figure,850,40408
1442785899309655,Negra Vaidosa Makeup,,yes,https://www.facebook.com/NegraVaidosaMakeup/,Personal Blog,95,7726
244609132369081,Instituto de beleza Moça Bonita_Vanessa Menezes,,yes,https://www.facebook.com/ibmocabonita/,Spas/Beauty/Personal Care,3,104
241962489170143,Babados de Beleza,,yes,https://www.facebook.com/Babados-de-Beleza-241962489170143/,Personal Website,1,4628
231039730367156,bycarolinaa.com,,yes,https://www.facebook.com/blogbycarolinaa/,Personal Blog,23,1876
601636989848202,Gisele Viana - Pink Sky,,no,https://www.facebook.com/BlogPinkSky/,Personal Blog,882,6434
562036663885919,Espaço Rosy Freitas Cabelo Maquiagem e noivas,,yes,https://www.facebook.com/Espaço-Rosy-Freitas-Cabelo-Maquiagem-e-noivas-562036663885919/,Spas/Beauty/Personal Care,41,1014
503737456421705,Pablo Rocha,,yes,https://www.facebook.com/pablorochailustrador/,Artist,28,221
214221868726787,Blog Linda GG,,yes,https://www.facebook.com/BlogLindaGG/,Website,874,5587
1446277715619523,Cachos Divos,,yes,https://www.facebook.com/cachosdivosporandybrandao/,Community,743,5111
158161524383953,Blogueiras de Belo Horizonte,,yes,https://www.facebook.com/BlogueirasDeBeloHorizonte/,Community,17,883
195261950661838,Sou negra  sou linda e sou feliz,,yes,https://www.facebook.com/Sou-negra-sou-linda-e-sou-feliz-195261950661838/,Community,21,4275
740133586026558,JP Móveis Planejados,,yes,https://www.facebook.com/JP-Móveis-Planejados-740133586026558/,Local Business,0,81
475046639290429,Carla Paulino Makeup,,yes,https://www.facebook.com/icarlapaulino/,Artist,94,1187
182102198529437,Makeup  Honey,,yes,https://www.facebook.com/MakeHoney/,Personal Blog,7,2344
577606692271388,Thata Power Makeup,,no,https://www.facebook.com/TataMaiaMakeUp/,Personal Blog,57,2367
532151810154883,Look Plus Size.,,no,https://www.facebook.com/lookplussize/,Community,533,4377
509281969136567,Priscila Simões,,no,https://www.facebook.com/priscilasimoesblog/,Public Figure,158,8144
135496143211794,Buttaripple,,yes,https://www.facebook.com/buttaripple/,Artist,3,677
411840092182972,Ateliê Camilla Lage,,yes,https://www.facebook.com/GlamByCamillaLage/,Professional Services,135,11663
421119224616696,Maquiagem Para Negras e Mulatas,,yes,https://www.facebook.com/maquiagemparanegrasemulatas/,Personal Blog,31,25013
261368180676011,Cássia Barbosa Makeup,,yes,https://www.facebook.com/Cássia-Barbosa-Makeup-261368180676011/,Health/Beauty,0,246
103614253142677,Jac Simples Assim,,yes,https://www.facebook.com/JacSimplesAssim/,Community,168,4409
428419747279573,Alisa Coroi  make-up artist & lashmaker,,yes,https://www.facebook.com/alisacoroimakeup/,Blogger,113,33578
403088856392820,Sil Costa Hair & Make,,yes,https://www.facebook.com/makeupsil/,Personal Blog,425,3394
725050017513196,Marymakeup,,yes,https://www.facebook.com/Marymakeup-725050017513196/,Personal Blog,1,993
559427694089282,Mel Williams,,yes,https://www.facebook.com/Mel-Williams-559427694089282/,Health/Beauty,12,2184
470408236357602,Audrey Bolzan Makeup Artist,,no,https://www.facebook.com/Audrey-Bolzan-Makeup-Artist-470408236357602/,Personal Blog,14,14258
306482812712977,Nathalia Teodoro Makeup,,yes,https://www.facebook.com/nathaliateodoromakeup/,Public Figure,845,23108
372303229523050,Negras Plus Size,,yes,https://www.facebook.com/Negras-Plus-Size-372303229523050/,Public Figure,2963,12067
430489530310265,Juscélia Sodré Makeup,,yes,https://www.facebook.com/jusceliamake/,Personal Blog,171,16444
422115504548228,Ana Paula Dias - Maquiadora,,yes,https://www.facebook.com/anapauladiasmake/,Spas/Beauty/Personal Care,150,1991
324764744242845,Shirley B. Eniang,,no,https://www.facebook.com/shirley.b.eniang/,Public Figure,2997,257774
409924992355584,Um Mimo Só,,yes,https://www.facebook.com/UmMimoSo/,Personal Blog,2122,1841
210173109122612,Ateliê Taís Rodrigues,,yes,https://www.facebook.com/AtelieTaisRodrigues/,Health/Beauty,11,2571
392183924148819,Mademoiselle,,yes,https://www.facebook.com/makeupMademoiselle/,Spas/Beauty/Personal Care,11,956
387020004739592,Cool Stuff,,yes,https://www.facebook.com/SuzanaCoolStuff/,Personal Blog,2,1491
290630557700934,DaMata Makeup,,yes,https://www.facebook.com/damatamakeup/,Health/Beauty,120,4588
120827721336928,Sou Mais Eu,,no,https://www.facebook.com/revistasoumaiseu/,News/Media Website,21498,2457075
370467842963987,Gabih Machado Make Up,,yes,https://www.facebook.com/gabihmachadomakeup/,Public Figure,15981,190745
1536354986578311,Grupo Sobrancelhas Design,,no,https://www.facebook.com/gruposobrancelhasdesign/,Health/Beauty,20210,647726
649796851710121,Carola Esmalteria & Bar,,yes,https://www.facebook.com/Carola-Esmalteria-Bar-649796851710121/,Spas/Beauty/Personal Care,30,2428
286161774787686,Clube das Blogueiras,,yes,https://www.facebook.com/oclubedasblogueiras/,Community,9,4130
201865466608178,Amanda Domenico,,yes,https://www.facebook.com/amandadomenico2/,Artist,2434,63385
308093529302033,Patty Películas de Unhas,,yes,https://www.facebook.com/PattyPeliculas/,Spas/Beauty/Personal Care,406,101281
229618567194391,Tempo de Beleza,,yes,https://www.facebook.com/Tempo-de-Beleza-229618567194391/,Health/Beauty,7,4485
250167691679097,Bárbara Thaís Make Up,,yes,https://www.facebook.com/Barbarathaismakeup/,Health/Beauty,1766,115625
106746869425269,Sindy Doll Mua  FAN PAGE,,no,https://www.facebook.com/GUATEMALANHOTMAMA/,Public Figure,4116,399309
299356730171577,Juliana Chechin Make Up,,yes,https://www.facebook.com/JulianaChechinMakeUp/,Personal Blog,45,30203
433888403337433,Vanessa Almeida,,no,https://www.facebook.com/vanessalmeidablog/,Public Figure,4981,229737
166202280168032,Ly Makeup,,yes,https://www.facebook.com/LyMoreiraMakeUp/,Health/Beauty,102,17185
139234175684,Glam Theory by Preanka,,yes,https://www.facebook.com/preankas.makeup/,Personal Blog,45489,654603
240710019294776,Make Up Melissa Samways,,no,https://www.facebook.com/Make-Up-Melissa-Samways-240710019294776/,Public Figure,5836,1547286
376102252497341,Bruna Malheiros Makeup,,no,https://www.facebook.com/brunamalheirosmakeup/,Personal Blog,174297,2537287
106475646152185,Paula Espelho,,yes,https://www.facebook.com/PaulaEspelho/,Public Figure,761,251785
347440418665476,Makeup By April,,yes,https://www.facebook.com/makeupbyaprillopes/,Artist,39,36240
232315576843115,Blog da KamaleoaH,,no,https://www.facebook.com/blogdakamaleoah/,Personal Blog,2010,87410
184240011616014,Viciadas em Esmaltes,,no,https://www.facebook.com/blogesmaltes/,Health/Beauty,903,260159
210487335628176,Unha Bonita,,no,https://www.facebook.com/unhabonita/,Website,2598,944978
137387449664633,Clube das Esmaltadas,,no,https://www.facebook.com/ClubeEsmaltadas/,Personal Blog,86,47054
214915101906925,Maquiagem,,yes,https://www.facebook.com/comosemaquiar/,Personal Blog,64,35386
387140214674998,Maquiagem Passo a Passo,,no,https://www.facebook.com/MaquiagemPassoPasso/,Community,2988,286006
304294336183,Eu Acredito em Cosméticos,,yes,https://www.facebook.com/euacreditoemcosmeticos/,Spas/Beauty/Personal Care,36,6342
424224327662267,Africa Plus Size Fashion Week Brasil,,yes,https://www.facebook.com/Africa-Plus-Size-Fashion-Week-Brasil-424224327662267/,Clothing,33,5934
524667147584741,Bacon Paradise,,yes,https://www.facebook.com/baconparadise1/,Bar,1033,34065
202679076505165,Lojas Beauty1,,yes,https://www.facebook.com/LojasBeauty1/,Company,49,2486
219694271489167,Cary Príncipe - Make Up,,yes,https://www.facebook.com/Cary-Príncipe-Make-Up-219694271489167/,Spas/Beauty/Personal Care,286,4567
414763241871726,Esmalte Jade Cosméticos,,yes,https://www.facebook.com/esmaltejade/,Health/Beauty,439,101309
245881085553787,Miss Lilys Esmaltes e Cia,,yes,https://www.facebook.com/misslilysesmaltesecia/,Health/Beauty,51,10098
331597070268099,Blog Carol Prampero,,yes,https://www.facebook.com/carolpramperoblog/,Personal Blog,34,1447
354189648030508,Yes Cosmetics Itabira,,yes,https://www.facebook.com/yesitabira/,Spas/Beauty/Personal Care,0,677
372046326188989,Hits Speciallità,,yes,https://www.facebook.com/HitsSpeciallita/,Health/Beauty,1451,97929
408416235840556,Top Beauty,,yes,https://www.facebook.com/topbeautyoficial/,Health/Beauty,2326,45203
438294619536647,Esmaltes Kolt,,yes,https://www.facebook.com/KoltCosmeticos/,Health/Beauty,11,9141
384585928231118,Base Feminina,,yes,https://www.facebook.com/Taathy8/,Health/Beauty,3,1712
293714284046364,Doyda por Esmaltes,,yes,https://www.facebook.com/doydaporesmaltes/,Health/Beauty,31,81858
263120727142512,Blog Cantinho da Nanda,,yes,https://www.facebook.com/blogcantinhodananda/,Personal Blog,3164,67005
104933643051225,Negra Rosa,,no,https://www.facebook.com/NegraRosaa/,Public Figure,897,22243
183890544963141,Criloura,,yes,https://www.facebook.com/BlogCriloura/,Personal Blog,700,45698
178552522275146,Lojas loucas por esmaltes,,yes,https://www.facebook.com/LojasLoucasPorEsmaltes/,Health/Beauty,445,203689
355639884520396,StarVie Cosméticos,,no,https://www.facebook.com/StarVieCosmetic/,Health/Beauty,32,63249
109380835893908,Momento da Vaidade - Blog,,yes,https://www.facebook.com/MomentoDaVaidadeBlog/,Personal Blog,0,1137
143704952422304,Tatiana Lobo,,yes,https://www.facebook.com/blogtatianalobo/,Public Figure,5521,130363
142943219191350,Blog Mayara Cardoso,,yes,https://www.facebook.com/BlogMayaraCardoso/,Public Figure,1521,19702
170777029644574,Iconosquare,,yes,https://www.facebook.com/Iconosquare/,Product/Service,1777,582580
553239828041221,Mãos De Fada Unhas decoradas,,yes,https://www.facebook.com/Mãos-De-Fada-Unhas-decoradas-553239828041221/,Health/Beauty,18,3255
109803462438194,Hora da Make,,yes,https://www.facebook.com/horadamake.oficial/,Personal Website,90,76133
346146462118865,Blog Mulher Sem Photoshop,,yes,https://www.facebook.com/MulherSemPhotoshop/,Community,172,10415
119873074721161,TRUQUES DE MAQUIAGEM TV,,yes,https://www.facebook.com/truquesdemaquiagemtv/,Personal Website,499,230140
308895885836757,No Balaio da Gata,,no,https://www.facebook.com/nobalaiodagata/,Personal Blog,45,1244
505038979506267,Bem Básica,,yes,https://www.facebook.com/BlogBemBasica/,Personal Blog,192,1445
123339707776070,Alessandra Faria Estilo e Maquiagem,,no,https://www.facebook.com/Alessandra-Faria-Estilo-e-Maquiagem-123339707776070/,Local Business,48,13475
155029897890665,Feriado Particular,,no,https://www.facebook.com/feriadoparticular/,Personal Blog,0,3283
343195489035875,Fashionistando,,yes,https://www.facebook.com/Fashionistando/,News/Media Website,550,12058
310372555698720,Menu de Maquiagem por Fairuze Reis,,yes,https://www.facebook.com/menudmaquiagem/,Spas/Beauty/Personal Care,39,10385
192581637480464,Cara de Rica,,no,https://www.facebook.com/PageCaradeRica/,Personal Blog,8,4570
137480116397975,Diário de Bruna Correa,,yes,https://www.facebook.com/ODiariodeBrunaCorrea/,Personal Blog,7,1600
150344348367217,Manteiga Derretida,,yes,https://www.facebook.com/manteigaderretida/,Personal Blog,1113,25261
212721172104899,Blog Saia Plissada,,yes,https://www.facebook.com/saiaplissada/,Personal Blog,2,2923
260346080684330,MsRoshPosh,,yes,https://www.facebook.com/msroshposh/,Public Figure,71,17782
410634749024300,Camila Nunes Makeup,,yes,https://www.facebook.com/CamilaNunesMakeup/,Personal Blog,2398,24476
405803706127313,Brunecas Fashions,,yes,https://www.facebook.com/Brunecas-Fashions-405803706127313/,Personal Blog,1,1147
212908162082811,M.A.Cmaníaca,,yes,https://www.facebook.com/macmaniaca/,Health/Beauty,19,10699
217788104929174,JehCrisCa,,yes,https://www.facebook.com/jehcrisca/,Entertainment Website,111,5261
168285543208123,Produtinhos no Cabelo,,no,https://www.facebook.com/Produtinhosnocabelo/,Personal Website,155,12348
326907907261,lipstick corner,,yes,https://www.facebook.com/lipstickcorner/,Personal Blog,10,6083
101892859936572,Be8,,yes,https://www.facebook.com/blogsbe8/,Entertainment Website,3,3283
247124532063296,Aprendendo sobre cabelo,,yes,https://www.facebook.com/blogaprendendosobrecabelo/,Personal Blog,4,2893
112565262094306,Borboletando,,no,https://www.facebook.com/borboletismos/,Personal Blog,28,13475
163176052668,Fafinettex3,,yes,https://www.facebook.com/Fafinettex3-163176052668/,Artist,52,37249
317225939135,Vende na Farmácia?,,no,https://www.facebook.com/vendenafarmacia/,Health/Wellness Website,7,8084
206384466047754,Mão Feita,,yes,https://www.facebook.com/MaoFeita.MF/,Health/Beauty,10,5008
185173198190286,Mãos Glamourosas,,yes,https://www.facebook.com/Mãos-Glamourosas-185173198190286/,Personal Blog,2,2594
250021961677958,Eu Amo Esmaltes- Blog.,,yes,https://www.facebook.com/Eu-Amo-Esmaltes-Blog-250021961677958/,Health/Wellness Website,4,4140
439323379458193,Glads Colodetti,,yes,https://www.facebook.com/gladscolodettimakeup/,Community,0,305
118289031531592,OPI,,yes,https://www.facebook.com/OPIProducts/,Health/Beauty,14886,1780576
147499502023513,Inoar Brasil,,yes,https://www.facebook.com/Inoarbrasil/,Health/Beauty,9781,354678
345693442176851,Blog Soul Urbana,,yes,https://www.facebook.com/blogsoulurbana/,Personal Blog,0,363
172330392827136,Make Up Club,,yes,https://www.facebook.com/makeupclub.ju/,Health/Beauty,14,6985
203676032995448,Evelyn Regly,,no,https://www.facebook.com/edobabado/,Public Figure,356634,867869
245710012228237,Fofiletes,,yes,https://www.facebook.com/Fofiletes/,Health/Beauty,0,160
186658488028905,Ny No Blog,,yes,https://www.facebook.com/NyNoBlog/,Community,1,2189
182178921811138,Sacolando,,yes,https://www.facebook.com/Sacolando/,Website,19,10384
202417579790682,Help dos Cabelos,,yes,https://www.facebook.com/helpdoscabelos/,Personal Blog,102,8358
191588557604095,Metade Fútil,,yes,https://www.facebook.com/Metade-Fútil-191588557604095/,Personal Blog,2,1273
199169713506387,Prosa de Moça,,yes,https://www.facebook.com/Prosa-de-Moça-199169713506387/,Health/Beauty,17,6961
136390669734184,Blog Beleza sem Fronteiras,,no,https://www.facebook.com/Blog-Beleza-sem-Fronteiras-136390669734184/,Community,52,5541
404939899571936,Química dos cabelos,,yes,https://www.facebook.com/QuimicaDosCabelos/,Community,4,4873
135997683126608,Eu Amo Cabelo,,yes,https://www.facebook.com/Eu-Amo-Cabelo-135997683126608/,Health/Beauty,9,6857
334151939954033,Boteco das Negas,,yes,https://www.facebook.com/botecodasnegas/,Community,11,2118
111035245675946,Srta Nega Maluca,,no,https://www.facebook.com/Nega.Maluca.Store/,Small Business,1,603
108687112486073,TPM Moderna,,yes,https://www.facebook.com/tpmmoderna/,Personal Blog,3908,875007
228292893879341,Blog Make Lovers,,yes,https://www.facebook.com/makeloverscarol/,Personal Blog,11,4590
394119517327159,Mistura Feminina,,yes,https://www.facebook.com/blogmisturafeminina/,Personal Blog,557,26328
145291385528973,Branquela Sardenta,,no,https://www.facebook.com/Branquela-Sardenta-145291385528973/,Public Figure,569,55596
119228961488960,BeautyFash {The Curvy Chronicles},,yes,https://www.facebook.com/beautyfashblog/,Personal Blog,2,1264
267819579899669,Espelho Feminino,,yes,https://www.facebook.com/EspelhoFeminino/,Personal Blog,11,3082
176591915754549,Make-Lovers,,no,https://www.facebook.com/blogmakelovers/,Personal Website,76,6500
280204115340037,Na Penteadeira,,yes,https://www.facebook.com/NaPenteadeira/,Public Figure,20,5881
219718108052259,Burguesinhas,,yes,https://www.facebook.com/burguesinhas/,Personal Blog,62,17439
124053130989439,Coisas De Natalie,,yes,https://www.facebook.com/CoisasDeNatalie/,Personal Blog,6,5707
218401294849805,Blog Usei Hoje,,no,https://www.facebook.com/BlogUseiHoje/,Health/Wellness Website,179,42068
186503001388199,Fezoka s Blog,,yes,https://www.facebook.com/Fezokas-Blog-186503001388199/,Health/Beauty,29,36747
131626153572544,Blog Maria Bunita,,yes,https://www.facebook.com/Blog-Maria-Bunita-131626153572544/,Personal Blog,1,644
115459238551759,1001 Cosméticos,,yes,https://www.facebook.com/1001-Cosméticos-115459238551759/,Personal Blog,15,3962
339095199463587,Minuto Vaidade,,yes,https://www.facebook.com/Minuto-Vaidade-339095199463587/,Personal Blog,0,27
418943694797925,Up Esmalteria,,no,https://www.facebook.com/UpEsmalteria/,Health/Beauty,36,4575
253813131396632,Sempre Glamour,,yes,https://www.facebook.com/BlogSempreGlamour/,Personal Blog,1013,48026
175974962460715,Na Fila do Caixa,,yes,https://www.facebook.com/NaFiladoCaixa/,Personal Blog,5,8023
214944645245222,Unhas Inspiradas,,yes,https://www.facebook.com/unhasinspiradas/,Entertainment Website,1,2202
208224859192133,Blog Mary Party My,,yes,https://www.facebook.com/Blog-Mary-Party-My-208224859192133/,Personal Blog,68,5420
302617909748479,Blog Rosa Com Preto,,yes,https://www.facebook.com/blogrosacompreto/,Personal Website,8,7663
211294358887701,No Preach por Bárbara Urias,,yes,https://www.facebook.com/nopreach/,Personal Blog,55,17598
159437090750360,Gaveta de Cima,,yes,https://www.facebook.com/GavetadeCima/,Personal Blog,21,2829
200162753350931,Batom e Salto alto,,yes,https://www.facebook.com/blogbatomesaltoalto/,Personal Blog,108,73182
181358291948998,Blog Cacau-Makeup,,no,https://www.facebook.com/claudiaguillenmakeup/,Personal Blog,69,27265
248453501861649,Viciadinha em Make,,yes,https://www.facebook.com/Viciadinha-em-Make-248453501861649/,Health/Beauty,67,38520
120641661418277,Blog da Maanuh,,no,https://www.facebook.com/blogdamaanuh/,Public Figure,1942,32680
129998937105784,Sadi Consati,,no,https://www.facebook.com/sadiconsati/,Artist,3886,27721
193641774077738,Blog - Raquel Correa,,yes,https://www.facebook.com/BlogRaquelCorrea/,Personal Blog,111,3251
119917381423264,Vânia Benvenuto - Imagem e Estilo,,yes,https://www.facebook.com/Vânia-Benvenuto-Imagem-e-Estilo-119917381423264/,Company,2,4311
185951414756568,Testei  e você?,,no,https://www.facebook.com/testeiEvoce/,Personal Blog,173,21744
336727713024687,Blog dos Esmaltes,,yes,https://www.facebook.com/blogdosesmaltes/,Personal Blog,15,18442
197164900409843,Cuidados e Vaidades,,yes,https://www.facebook.com/cuidadosevaidades/,Personal Website,44,12830
265011943516020,Divã da Gata Borralheira,,yes,https://www.facebook.com/Divã-da-Gata-Borralheira-265011943516020/,Personal Blog,9,1438
217337304992887,Zanza Maquiagens,,yes,https://www.facebook.com/Zanza-Maquiagens-217337304992887/,Personal Blog,7,5729
220708944657063,Bendito Blush,,no,https://www.facebook.com/Bendito-Blush-220708944657063/,Personal Blog,2,3740
276072942450447,Devaneios de Uma Camaleoa,,no,https://www.facebook.com/DevaneiosDeUmaCamaleoa/,Personal Blog,0,1365
200051610095372,Blog Terapia Feminina,,yes,https://www.facebook.com/BlogTerapiaFeminina/,Personal Blog,21,2593
150862214993628,Rosa Chá MakeUp,,yes,https://www.facebook.com/santafeminice/,Personal Blog,0,1759
351741141582255,Batom da Vez / Blog,,yes,https://www.facebook.com/BatomDaVezBlog/,Health/Wellness Website,5,4490
384183134978783,Moda para você,,yes,https://www.facebook.com/ForTrendy/,Personal Blog,13,5046
149862695176485,Ju Lopes,,yes,https://www.facebook.com/JuroValendo/,Personal Blog,3473,73995
371399499572492,Blog Woman Chic,,yes,https://www.facebook.com/BlogWomanChic/,Media/News/Publishing,3,3467
250550091650081,Ultimate Beauty,,no,https://www.facebook.com/ultimatebeautybh/,Local Business,42,7617
386451981417753,Fashion Hunting,,yes,https://www.facebook.com/FashionHunting/,Personal Blog,2,3506
257225720970164,Beauty And Brains - Daniele Corpse,,no,https://www.facebook.com/BlogBeautyandBrains/,Entertainment Website,1358,99775
225208167546428,Viiixxxen,,yes,https://www.facebook.com/Viiixxxen-225208167546428/,Personal Blog,1238,63067
169386649738053,Flavia Calina,,yes,https://www.facebook.com/Flavia-Calina-169386649738053/,Public Figure,18101,262986
248369571858653,Dia de Beauté,,yes,https://www.facebook.com/blogdiadebeaute/,Media/News/Publishing,800,118534
395794953781049,By Fafella Blog,,yes,https://www.facebook.com/byfafella/,Community,96,33480
147766915287520,Blog da Roana,,yes,https://www.facebook.com/Blog-da-Roana-147766915287520/,Community,4,8159
194373305766,Two Dots,,yes,https://www.facebook.com/Two-Dots-194373305766/,Entertainment Website,65,63472
152219028127942,MakeUp Atelier,,no,https://www.facebook.com/MakeUpAtelier/,Public Figure,2672,344513
282565408447992,Simples e Vaidosa,,yes,https://www.facebook.com/Simples-e-Vaidosa-282565408447992/,Health/Beauty,5,2051
256716594371353,Jana Make Up,,yes,https://www.facebook.com/BlogJanaMakeUp/,Personal Blog,27943,155745
146156625481090,Gostei E Agora,,no,https://www.facebook.com/gosteieagora/,Entertainment Website,1429,899292
235484559868928,Koloss Cosméticos,,yes,https://www.facebook.com/koloss.cosmeticos/,Health/Beauty,2359,81782
228072270573862,Amaismenina,,yes,https://www.facebook.com/amaismenina/,Personal Blog,8,2106
100160100167817,Entre Divas,,yes,https://www.facebook.com/blogentredivas/,Personal Blog,189,11740
331612286908156,Boca Rosa,,no,https://www.facebook.com/bocarosablog/,Public Figure,532153,2628757
183632381691695,Atmosfera Glamour,,no,https://www.facebook.com/Atmosfera-Glamour-183632381691695/,Health/Beauty,52,13720
239770659384237,Fabulous by Vivian,,no,https://www.facebook.com/fabulousbyvivian/,Community,6808,250911
162588717157101,Beca Brait,,yes,https://www.facebook.com/blogbecabrait/,Personal Blog,1041,41191
112037342165930,Shampoo de Laranja,,no,https://www.facebook.com/blogshampoodelaranja/,Personal Blog,252,25804
186553351385894,Blog Dona Onça,,yes,https://www.facebook.com/blogdonaonca/,Personal Blog,40,32766
228703817144904,Lojas Rede,,no,https://www.facebook.com/lojasrede/,Health/Beauty,3961,106596
271244486243536,Fala Thamyres,,yes,https://www.facebook.com/FalaThamyres/,Personal Blog,20,7945
418126898253200,Jamile Camargo Makeup,,yes,https://www.facebook.com/JamileCamargoMakeup/,Professional Services,73,36027
150132875029313,UmaPreve,,yes,https://www.facebook.com/UmaPreve/,Artist,1,2314
200542966722980,Mais gordura  menos carboidratos,,yes,https://www.facebook.com/menoscarboidratos/,Food/Beverages,188,22424
281137475308348,Esmaltes e ponto.,,yes,https://www.facebook.com/Douglas23051995/,Album,28,11696
248856795183416,Make Up Blah,,yes,https://www.facebook.com/Make-Up-Blah-248856795183416/,Health/Beauty,0,1493
