rt_id,who_was_rt,content_of_rt
1266485399486115841,Salud_Ec,"COMUNICADO | El MSP aclara que no prohíbe el uso o aplicación de hidroxicloroquina como tratamiento #COVID19.

#PorUnMejorEcuador 
#NosCuidamosTodos https://t.co/jgFxa7YumU"
1266753851283079170,reumalho,"Estou com cinco pacientes com Lúpus internadas em atividade grave no serviço. Nossa média é por volta de uma a cada 20 dias.

Em comum, elas tem algo: não conseguiram comprar um certo remédio há uns meses. Conseguem adivinhar qual?"
1266735821874495494,EnriqueRoseroC,Las cuánticas conclusiones de los ineptos secretarios de #ElPeorGobiernoDeLaHistoria ya no tienen remedio. https://t.co/s3bp7yy2AP
1266759046188720128,o_antagonista,"Juiz manda médica apagar vídeo com informações “inverídicas e alarmantes” sobre cloroquina
https://t.co/Na9GDn6auu"
1266710064167034880,nayibbukele,"El Gobierno quiere abrir la economía, para eso presentó un plan de reapertura gradual, en fases, con el apoyo del INCAE.

Pero NO podemos abrir, si no bajamos la curva de contagios primero.

Los científicos afirman que una cuarentena de 15 días, cumplida por todos, lograría esto."
1266710064167034880,nayibbukele,"El Gobierno quiere abrir la economía, para eso presentó un plan de reapertura gradual, en fases, con el apoyo del INCAE.

Pero NO podemos abrir, si no bajamos la curva de contagios primero.

Los científicos afirman que una cuarentena de 15 días, cumplida por todos, lograría esto."
1266560264973029377,mclarascruz,essa daí é mais confusa que filho da puta em dia dos pais https://t.co/Mu2GeJ3X29
1266440489789804547,microBIOblog,Lo de la #hidroxicloroquina está siendo un follón más 👉Más de 100 expertos alertan de fallos el último estudio sobre cloroquina e hidroxicloroquina https://t.co/C9Lfn2XYBC a través de @el_pais
1266589313116131328,guerrerocabrero,"@ComiteGYE El doctor infectólogo Fernando González me recetó hidroxicloroquina combinado con azitromicina en los momentos más críticos de mi enfermedad por el contagio de covid-19, antes de hacerlo me envió un equipo a casa para hacerme electrocardiograma y todo gracias a Dios salió bien"
1266603743451254784,nayibbukele,"Empresas empezarán a abrirse el 15 de julio. 

A menos que los diputados quieran dialogar de verdad y establecer una cuarentena con parámetros científicos y con el apoyo de los trabajadores de la salud, médicos y personal de enfermería.

Espero que los de la ANEP estén felices."
1266348212669091840,olopezm67,"Ayer hubo 116 muertos y 6,000 casos nuevos de Coronavirus en el Perú. Si las cosas siguen así, el gobierno deberá tomar la decisión de regresar a la inmovilización obligatoria, ya que la gente continúa con el desorden en las calles y no respeta el distanciamiento social."
1266205855978045440,AninhaS40919784,"Fui testada positivo para Covid 19... fiquei internada por 6 dias com lesão nos pulmões , meu tratamento? Hidroxcloroquina e azitromicina
Reação adversa? Uma leve dor de barriga
Resultado do tratamento??? Estou bem e em casa. Simples assim @Madruga002 dá  RT aí  pra geral saber"
1266543346853478400,nise_dra,"Importante artigo do Dr Didier Raoult com  99,1% de vida  sem problemas cardíacos graves em pacientes tratados precocemente com Hidroxicloroquina e Azitromicina . https://t.co/iNKlWO4NSb"
1266582645489745921,focostv,"El presidente Nayib Bukele publicó hace unos minutos en su cuenta de Twitter que no permitirá la reapertura económica del país si los diputados no aprueban una ""cuarentena estricta"" previa. Aseguró que vetará toda Ley con la que no esté de acuerdo.
https://t.co/edWfM4hKw7"
1266709492806410246,zheosho,"Que mais pessoas que se curaram da COVID19 inundem as redes sociais falando o que foi eficaz em seu tratamento.
#RemedioDoBolsonaro https://t.co/Lj1NMaYq9O"
1277718972113326083,DPLNacional,"Dr. Cássio Prado @drcassioprado é Cirurgião Geral, Endoscopista e Prefeito de Porto Feliz-SP, relata sua experiência de sucesso no tratamento precoce da #Covid_19 em sua participação na super Live de @alexandregarcia do dia 27/06/2020.

https://t.co/iBMeGsmFSj https://t.co/7eBtxFP2Fi"
1277718918824628224,jairbolsonaro,"17. Hospital Universitário  de Brasília avança em pesquisa dos efeitos da covid-19 durante a gestação.

18. Chegada do 27o voo fretado pelo Governo Federal com insumos. País já recebeu 165 milhões de máscaras cirúrgicas e do tipo N95. @MInfraestrutura"
1277375359772737536,jpkiekens,"Highlights of the shock testimony of Professor Raoult at the French National Assembly on June 24. He criticizes the poor response to the COVID-19 crisis, the ban on hydroxychloroquine, and many more aspects. He also calls for an investigation into Gilead. https://t.co/AJ8498N381 https://t.co/CCwxTAT17u"
1277619690190311425,LucianoHuck,"Qtas vezes nos chocamos c/ os números da violência no BR? Mtas vezes superiores a zonas de guerra. Em 2018, o Fórum Brasileiro de Segurança Pública registou 57.341 homicídios. A Covid19 em poucos meses já matou 57.658 brasileiros. Estamos errando no combate ao virus dsd o começo."
1277654259123838976,JaneviVoces,"O prefeito que deixou muita gente morrer a míngua ao proibir a Hidroxicloroquina, agora confessa à mídia que fez uso do remédio que negou ao povo...
Quantas pessoas que nem sofriam de câncer, como ele, morreram e quantas poderiam ter sido salvas se tivessem sido medicadas. https://t.co/z8qJ08dftV"
1277663934032556037,heikefreire,"@el_pais ""Que ha testado su eficacia en casos de neumonía por coronavirus"" me parece mucho decir. 4 días menos de hospitalización, eso es eficacia? Y a qué precio? Gilead, propiedad de Blackstone y blackrock dos fondos ""buitres"" de inversión. No cura el ébola tampoco"
1262017788211838982,ninguem_anyone,"Um dos sinais do caos são escândalos de corrupção. É o ""covidão"". É nesse contexto onde medidas autoritárias de desgovernadores e prefeitos são tomadas. São inócas. As medidas são pra manter o estado que ""justifica"" os gastos inchados, sem licitação: https://t.co/FJP4ygujsJ"
1277610336724619266,jjsouzas,"Esse covid precisa ser estudado: Não vi ninguém do stf pegar, não vi ninguém do congresso pegar, não vi governadores pegando e não vi nenhum óbito entre autoridades. Pq será?  Será que até nisso são blindados? Imunizados?  Tem alguma coisa errada aí."
1277018173691301891,AllanGarcs1,"PAREM DE POLITIZAR O TRATAMENTO DE VIDAS HUMANAS - Parem de politizar quem vive e quem morre.

HIDROXICLOROQUINA salva vidas, SIM!

Tratem as pessoas no início da doença e verão que diminuirão a incidência de óbitos e salvarão VIDAS!

Sou médico, CRM-DF 27.437 e luto por vidas!"
1277578403751890946,Tenente_Coimbra,"Bom dia! Já estamos a caminho de mais uma fiscalização, sobre os gastos com COVID-19, no Estado de SP."
1277369939394002944,Covid19Crusher,"Extraordinary evidence from the large Brazilian Unimed hospital system: since their hospital in Belém (1.5m people) has switched to early hydroxychloroquine+azithromycin +ivermectin treatment, hospital admissions have totally collapsed despite the tsunami of new cases in Brazil! https://t.co/WuqPGpU6C3"
1277612204611813379,DeCocadinha,"@AlexAleluia @marcelopirate_2 Ministério da Saúde, distribuiu para os Estados, quase 3 milhões de comprimidos da hidroxicloroquina.
A Bahia já recebeu 41 mil ! 
Cadê...cadê...cadê..????
#GoBolsonaroMundial https://t.co/HjJwiS1g8I"
1277601919339499525,Jocelen19780783,"O prefeito que deixou muita gente morrer a míngua ao proibir a Hidroxicloroquina, agora confessa à mídia que fez uso do remédio que negou ao povo...
Quantas pessoas que nem sofriam de câncer, como ele, morreram e quantas poderiam ter sido salvas se tivessem sido medicadas. https://t.co/pixAZSleP2"
1277647870162862081,borys_genetics,"En respuesta a @lapsurgeon10 y @luisportillosv: durante el proceso de extracción de ARN viral para diagnóstico de Covid-19 se realiza un proceso  conocido como transcriptasa reversa a través del cual se sintetiza cDNA a partir del ARN extraido del virus, por lo anterior... hilo"
1277648026853670921,Medscape,"$2,340 for a 5-day treatment of #COVID19 drug candidate #remdesivir, announces Gilead Sciences Inc. 
https://t.co/7zbLkihN2k https://t.co/JFTuzXuCQo"
1277687311132758017,tcsnoticias,"#Urgente 
Solicitan plasma de personas recuperadas de #Coronavirus para Eduardo Cuéllar Toledo. Tipo de sangre A RH Positivo. Es momento de unirnos y ser solidarios. https://t.co/RDyax24FJc"
1277686619567464450,nayibbukele,"Llaman a los expertos afines a ellos.

Sus propios expertos les dicen lo qué hay que hacer (ya que en ese tema hay consenso mundial).

Pero ellos interrumpen y hacen retractarse al experto.

En otras palabras, los diputados (que han de ser “epidemiólogos”) harán lo que quieran. https://t.co/88DfwnFXFL"
1277619890334072832,wilsonwitzel,A crise econômica mundial causada pela pandemia é ainda mais grave no RJ em razão das sucessivas quedas no preço do petróleo. Sairemos da crise reforçando a segurança nas ruas para que o comércio e o setor de serviços possam funcionar. Também vamos fortalecer o turismo. https://t.co/o52NK2YEDt
1277603033044697088,jairbolsonaro,- O Brasil e a vacina contra a COVID-19. @minsaude https://t.co/GYKr0Qkg1d
1277619690190311425,LucianoHuck,"Qtas vezes nos chocamos c/ os números da violência no BR? Mtas vezes superiores a zonas de guerra. Em 2018, o Fórum Brasileiro de Segurança Pública registou 57.341 homicídios. A Covid19 em poucos meses já matou 57.658 brasileiros. Estamos errando no combate ao virus dsd o começo."
1277676850815303683,Fruizgomez,Hdroxicloroquina en la prevención de Covid-19 https://t.co/VleaPVUSiA
1277018173691301891,AllanGarcs1,"PAREM DE POLITIZAR O TRATAMENTO DE VIDAS HUMANAS - Parem de politizar quem vive e quem morre.

HIDROXICLOROQUINA salva vidas, SIM!

Tratem as pessoas no início da doença e verão que diminuirão a incidência de óbitos e salvarão VIDAS!

Sou médico, CRM-DF 27.437 e luto por vidas!"
1277338931311321088,alexandregarcia,"Um timaço de médicos mostra que o tratamento precoce pode salvar a sua vida. Os casos de Porto Feliz e Belém. A ciência de quem está ao lado do paciente. A solução barata, óbvia e simples para a epidemia. Interessa a  prefeitos e governadores: https://t.co/qb2OEXpPU7 via @YouTube"
1277668167968530432,JuventudTecnica,"El doctor Luis Carlos Silva Aycaguer, en colaboración con #JT, te propone analizar a fondo el mayor escándalo científico relacionado con la actual pandemia. Ven con nosotros a poner bajo la lupa al llamado #Lancetgate 
https://t.co/PjA7Ja0gyF"
1276627410524549120,Comprova,"🚫💊
Ao contrário do que afirmam publicações FALSAS nas redes sociais, a @prefsp nunca proibiu o uso de cloroquina nem de hidroxicloroquina (com @SBTonline, @estadaoverifica e @jc_pe).
#CoronavirusFacts #DatosCoronaVirus
https://t.co/164iVTpfg1"
1277050154479222790,Lindasod,"""Se iniciarmos hoje com o protocolo de prevenção com hidroxicloroquina, azitromicina e ivermectina, garanto que em 3 semanas o Brasil será blindado contra o COVID 19."" Dr. Roberto Zeballos em live, hoje, no canal de @alexandregarcia , no youtube. @minsaude https://t.co/hAptzWxPoz"
1277312579375960069,protestona1,Paciente de 30 años que acude a urgencias porque llevamos dos días  siendo el hazmerreír de media España ... 😂😂😂😂 https://t.co/EXywNB3jv4
1277658416434106371,EcuavisaInforma,"🔴 ATENCIÓN |  El fármaco #Remdesivir es el primero que se ha mostrado efectivo para tratar la #COVID19. ¿Qué pasará con el precio en países en vías de desarrollo, como #Ecuador? https://t.co/kbSmpneQvL https://t.co/63T2pQiZqC"
1277635931940491267,Mariajoselisbo6,"Este sim o genocida, o assassino. https://t.co/scqLxVLvcy"
1277648784311431173,elmundoes,"Gilead fija el precio de remdesivir, el primer fármaco contra la Covid, en 347 euros la dosis https://t.co/Pjno4fkCx4"
1277646918718574592,SergioMuricy,"US $ 3.120 (R$ 16.983,41) um paciente que recebe o tratamento mais curto e comum e US $ 5.720(R$ 31.136,25) para a duração mais longa do tratamento.
Afinal... R$ 31.000,00 para o tratamento de um paciente... não é nada. #covid19brasil #Covid_19 #COVID__19 
https://t.co/rnprCBcK2A"
1277629250925985793,Fasalles,"Enquanto a esquerda grita contra o uso precoce da hidroxicloroquina, olha a curva da UNIMED pós uso da droga.
Tirem as próprias conclusões! https://t.co/UbhXu0QmId"
1272924210244001795,RaquelStasiaki,"O prefeito de São Paulo, Bruno Covas (PSDB-SP) testou positivo para Covid-19 e disse na CNN Brasil que faz uso de cloroquina e azitromicina. Na hora que o coronavirus chega não tem recomendação da OMS, Rede Globo e ""especialistas"" que pregue a ineficácia do remédio."
1277571535843266561,blogdojefferson,"@blogdojefferson's account has been withheld in Brazil, Worldwide in response to a legal demand. Learn more."
1276914016791781379,CarlosMoises,"Recepcionei pela manhã a ministra @DamaresAlves, que está em SC para a entrega simbólica de 13,5 mil cestas básicas a comunidades indígenas. A ação vai beneficiar 6,7 mil famílias das etnias Guarani, Kaingang e Xokleng. Trabalho importante do presidente @jairbolsonaro e @govbr. https://t.co/PrKWRMXnrV"
1276278815514415109,EmbaixadaEUA,"Os EUA entregaram hoje o primeiro carregamento de 200 ventiladores medicos, novos e de última geração. A doação demonstra o compromisso do @realDonaldTrump em entregar esse recurso extremamente necessário para a resposta do Brasil à #COVID19. Leia mais: https://t.co/gSEbDC2U7b https://t.co/4KQhdBnddD"
1277603927345807361,WinstonLing,A #imprensaFake #mata https://t.co/sDGkOqwnQk
1277582395949096960,Eire_Z,"@RafaelGreca_ Prezado @RafaelGreca_ , pergunto-lhe:

--&gt; O cidadão curitibano está tendo informação e acesso ao PROTOCOLO PRECOCE de tratamento contra o covid-19 ofertado pelo SUS?

@secomvc  @minsaude  @mpparana  @nise_dra  @TJPRoficial 

https://t.co/lHf2j3PuuG"
1277603033044697088,jairbolsonaro,- O Brasil e a vacina contra a COVID-19. @minsaude https://t.co/GYKr0Qkg1d
1277058967211032577,AllanGarcs1,"@loucadsampa Perfeito, minha colega. Tenho conhecimento que a situação aí em São Paulo é muito delicada, existe muita resistência. Infelizmente, só quem perde são as vidas que poderiam ser salvas."
1277620149735043074,GiaMC1,"@AMClement77 @MarielaCastrel2 Se sabe q el 70% de la pobl mund va a contagiarse, es inevitable. Ya no sé en q idioma hablarle al @MINSAPma q por favor de Preventivo como HCQ+zinc y q si un pct tiene sínt en las 1ras 72h se le debe dar Antigripal+antiinflam p dism el contagio y evitar se obstruy las vías resp"
1277604862239428608,EvertonSodario,Secretário de Estado do João Dória me chamou de incoerente por eu ser contra o isolamento social e disponibilizar Cloroquina para a população. Piada!
1277416123638722562,AllanGarcs1,"VIDAS podem ser confinadas, mas a VERDADE nunca será trancada, em em um futuro bem próximo a história mostrará que errou e quem acertou.
Lockdown não, tratamento precoce SIM.
SALVEM VIDAS COM HIDROXICLOROQUINA ou IVERMECTINA!

Faço este apelo aos meus colegas médicos de todo país"
1277615536558559232,NataC40,El remdesivir ya tiene precio: 2.340 dólares por un tratamiento contra el covid https://t.co/puYrgfYKSI
1277404371173748737,AllanGarcs1,"Depois querem acusar o nosso Presidente @jairbolsonaro de genocida. Só que genocida são outros, mas não o nosso Presidente.
HIDROXICLOROQUINA ou IVERMECTINA JÁ, NO INÍCIO DA DOENÇA PARA SALVAR VIDAS!... https://t.co/ZS6tzTT5kS"
1277601476848881664,CNET,"A five-day remdesivir treatment course will reportedly cost $2,340 according to drugmaker Gilead Sciences https://t.co/VO48Wwev90"
1277475509220360192,omarmaluk,"El  Dr. Sanguinetti declara en @CNNEE que el éxito en Uruguay contra el COVID19 fue haber puesto un COE nacional con el mejor epidemiólogo, el mejor biólogo y el mejor matemático. Acá en Ecuador @lenin puso a @ottosonnenh @mariapaularomo y un doctor de mediana experiencia."
1277574697090199552,cenaurado,Eu adoro sair na mídia! https://t.co/8hAPtgMcWC
1277578192258306049,BryanLlenas,"Gilead CEO pens an open letter announcing and justifying the price of Remdesivir, a COVID-19 treatment. Governments will be charged $390 a vial. Most patients will need 6 vials over 5 days= $2340. US private insurance will be charged $520 dollars or $3120 for 6 vials needed. https://t.co/atT46UBEX8"
1033077481610399744,UofSCPharm,"Congratulations! Dr. Scott Sutton has received a research grant from Gilead for $247,000. https://t.co/dUageUQY7O"
1277043500882833408,AlexAleluia,"Caso o gov n consiga a segurança de distribuir p farmácias, a única forma de garantir a distribuição da hidroxicloroquina é abrindo postos do Exército. Continuarei falando sozinho sobre isso. Mas a realidade não pode ser escondida, o povo está sendo PRIVADO do tratamento precoce."
1277042490957271040,Meg18933527,"Fábio Vilas-Boas. Confiram:

https://t.co/Hn9B8VquY6"
1277559920108371969,Rconstantino,"Covidão vem aí...
https://t.co/3VY5mmmw3V"
1277576538213486592,blogdojefferson,"@blogdojefferson's account has been withheld in Brazil, Worldwide in response to a legal demand. Learn more."
1277447971416813571,AMAROK_LUPPUS,MÁRIO FRIAS DIZ QUE IRÁ FAZER AUDITORIA NA LEI ROUANET https://t.co/QbO2Zp41hZ via @Direitanordest2
1277429096314740737,0C0RV0,"Comecem a testar por prefeitos, governadores, parlamentares e jornalistas. Se não der ruim a gente toma https://t.co/8LhhX0nUL5"
1277571282796793857,villela206,Noffa! Parece até treinamento do Exército Brasileiro. https://t.co/7GizvcClNp
1277435331546144768,alexandregarcia,"Mais decisões estranhas no Supremo, vindas dos ministros Celso e Alexandre. E observações sobre o memorável encontro com o timaço de médicos sobre a epidemia.  https://t.co/MNJdWdpTJC via @YouTube"
1277556265623998464,gouveia_kita,"Saiu o resultado do meu exame , deu negativo não peguei o vírus chinês, mas no primeiro dia de suspeita o médico já entrou com o kit Hidroxicloroquina, Azitromicina e Vitamina D e Zinco ! E falo com toda certeza , não tive nenhum efeito colateral da Hidroxicloroquina ! 👇 https://t.co/anbk7KWslM"
1277539936959332353,elnacionalcat,"Illa insisteix que una segona onada serà ""de menor intensitat"" i es pot evitar https://t.co/Fhx4bYsweD"
1277018173691301891,AllanGarcs1,"PAREM DE POLITIZAR O TRATAMENTO DE VIDAS HUMANAS - Parem de politizar quem vive e quem morre.

HIDROXICLOROQUINA salva vidas, SIM!

Tratem as pessoas no início da doença e verão que diminuirão a incidência de óbitos e salvarão VIDAS!

Sou médico, CRM-DF 27.437 e luto por vidas!"
1276897900581224448,dockaurG,"“As #rheumatologists we have comprehensive experiences in treating pts..with longterm #HCQ. Antiviral drugs reduce viral replication in early stages. HCQ has few side effects—should be used as initial treatment as soon as the diagnosis of #COVID19 is made”
https://t.co/F4griO0hs7"
1277470152783781889,EnriqueVilla00,"@CarmenAColeman @FranceInsoumise @JLMelenchon @Nhenneq @LucyPerez111 @xiomirb @euzkera Muchas gracias por sus siempre interesantes y oportunos comentarios, Carmen. Veré el video con mucho interés. Saludos."
1277018173691301891,AllanGarcs1,"PAREM DE POLITIZAR O TRATAMENTO DE VIDAS HUMANAS - Parem de politizar quem vive e quem morre.

HIDROXICLOROQUINA salva vidas, SIM!

Tratem as pessoas no início da doença e verão que diminuirão a incidência de óbitos e salvarão VIDAS!

Sou médico, CRM-DF 27.437 e luto por vidas!"
1277422985222205441,BastosJusmari,"Datafoice é uma merda coitada só fala “Asneiras “ e merdas 
Que jornalismo que só dá fora!  
Divulga só Fakenews 
#GoBolsanaroMundial https://t.co/B0RxU4v376 https://t.co/WFtRsoIGj8"
1276990054628577280,alexandregarcia,"A capital do Brasil está à beira do colapso na COVID-19. Belém estava pior e foi salva pela medicação preventiva. Neste sábado, às 19h30m, um time de médicos pela vida vai mostrar o que tem pode nos proteger  do Corona. No YouTube, alexandregarciaoficial."
1277018173691301891,AllanGarcs1,"PAREM DE POLITIZAR O TRATAMENTO DE VIDAS HUMANAS - Parem de politizar quem vive e quem morre.

HIDROXICLOROQUINA salva vidas, SIM!

Tratem as pessoas no início da doença e verão que diminuirão a incidência de óbitos e salvarão VIDAS!

Sou médico, CRM-DF 27.437 e luto por vidas!"
1276914009388781578,MarkusGuimas2,✌🏻🇧🇷👉🏻 https://t.co/ASUhW65Y8E
1277233969797517313,EthelMaciel,"A ""FDA"", agência que controla a aprovação de medicamentos nos EUA, REVOGOU a permissão para o tratamento com hidroxicloroquina para pacientes com COVID-19.E alerta de que o “medicamento apresenta muitos riscos, sem nenhum benefício aparente”.Acredite na Ciência.Pesquise na fonte!"
1277272386291879937,acpatriota,@Rconstantino Sou enfermeira e assisti ontem na íntegra! Uma aula de profissionalismo e amor ao próximo! Se todos se unirem no verdadeiro propósito de vencermos esta batalha com estas descobertas sairemos o quanto antes disto tudo e ainda mais fortes! Amei!
1277402372583677958,linekerbosque26,@iran_ji https://t.co/o96CMm66AG
1274068683841732609,gripezinha_,"Infelizmente hoje alcançamos 1M de casos.
Até hoje nada sobre o Censo Hospitalar foi divulgado. Estamos a navegar no escuro e esse seria O dado CRUCIAL para retomarmos as atividades econômicas, pois teríamos informação sobre cada canto do Brasil sobre ocupação hospitalar. https://t.co/XzT87O4ad8"
1276485493509611521,jornalextra,Exército brasileiro tem estoque de cloroquina para 18 anos https://t.co/lH3EKqeyUm https://t.co/7vGq8WjoO3
1277388141100503040,Rconstantino,"É isso mesmo? Um deputado fedelho faz uma acusação leviana dessas e o ministro do STF, o “ungido iluminado”, curte?! Mas isso é liberdade de expressão e harmonia entre poderes, né? https://t.co/AtVFC49UUc"
1277338931311321088,alexandregarcia,"Um timaço de médicos mostra que o tratamento precoce pode salvar a sua vida. Os casos de Porto Feliz e Belém. A ciência de quem está ao lado do paciente. A solução barata, óbvia e simples para a epidemia. Interessa a  prefeitos e governadores: https://t.co/qb2OEXpPU7 via @YouTube"
1275872665778171904,DanaKarenWalker,"El sexo conmigo es una mierda lo que te mande los chicos y no 

Ok. Quedo claro, por eso no cojo. https://t.co/1axqnM8akT"
1277395029120765955,scarlosferrari,"Responsabilizar o Presidente pelos 60 mil óbitos por covid, e calar-se diante dos governadores que subtraíram o dinheiro destinado pelo Gov Federal ao combate do corona, é no mínimo ser cúmplice dos que roubaram a verba destinada à saúde via COVIDÃO. Não há nada mais desprezível."
1277385167297003521,ercio_santoss,#GoBolsonaroMundial https://t.co/zULsuTrd0l
1277331332629172225,caduleao2,"Hoje pedi licença ao meu lado “cronista” para que o médico escrevesse. Acho imperdoável esse verdadeiro desrespeito com a saúde e a vida do brasileiro por essa pandemia séria, infelizmente agravada por interesses políticos inconfessáveis.  https://t.co/hgZD7QrWZK @ReyFigueiredo"
1277042490957271040,Meg18933527,"Fábio Vilas-Boas. Confiram:

https://t.co/Hn9B8VquY6"
1288203755251531776,CoronelTadeu,"Após dias de UTI, acabei de receber a tāo esperada alta. Já estou em leito normal e iniciando a 3ª fase, com a recuperaçāo total dos pulmões. Aproveito para agradecer as milhares de orações recebidas e retribuir em orações a todos aqueles que passam por essses momentos difíceis. https://t.co/okemN1vsk0"
1288984045192454144,_Leitadas_Loen,"Autoridades de saúde da China, Coréia, Índia, Taiwan, Malásia, Bahrein, Turquia, Jordânia, Emirados Árabes , Catar, Marrocos, Argélia, Nigéria, Senegal, Cuba, Itália e 65 estudos científicos demonstraram que a HCQ é eficaz quando usada precocemente contra COVID-19.
Segue a Thread https://t.co/jZeM9umrW4"
1288871399000543233,goulart_lenita,"A mulher do meu pai tem 62 anos, meu pai tem 88.
Ele testou negativo, ela testou positivo e já está Intubada.
Me ajudem com boas energias, rezas, orações...
🥺"
1288791587804381184,Rconstantino,"""As vidas venezuelanas vem sendo duramente castigadas, não só pela fome e pela miséria, mas também pelas forças nacionais de uma ditadura violenta. Estranhamente são ignoradas pelos defensores de direitos humanos de rede social.""
Leia mais em: https://t.co/2a8aYiuEU3"
1288482053235892225,jsenior64,"Les voy a mostrar como funcionan los medicamentos e intervenciones sin evidencia científica durante la pandemia. Pueden cambiar el nombre por Ivermectina, dióxido de cloro... https://t.co/EFZMIi3Zoi"
1288932566683267072,Vicente18148387,"Essa gente que politizou o remédio, merece ser processado pelas famílias das vítimas!
#CloroquinaSalvaVidas https://t.co/OedBupBOt1"
1288978242498711553,leftistadoomer,"@UHFKnight sakura matou 
essa cura matou"
1288898955020046336,GovMikeDeWine,".@OhioRxBoard has reversed their decision on hydroxychloroquine, and I believe that was the right thing to do. I believe their process in arriving at the decision to ban hydroxychloroquine for treating #COVID19 patients was fundamentally flawed."
1288520850719870978,LuizCamargoVlog,Por que o Movimento Negro não se manifesta a respeito do boicote que as redes sociais estão fazendo com essa grande médica??? https://t.co/JRNec0NzaM
1288959182352285697,LibertarianBlue,Breitbart News (@BreitbartNews) still suspended on Twitter over Frontline Doctors coverage https://t.co/HrS0qWXTc7
1288871272261328902,jpogue1,I promise that if #hydroxychloroquine was an effective therapy for #covid19 we would tell you. Many of us (myself definitely included) were hopeful that it would be at the onset of the pandemic. We now know definitively that it doesn’t work. A (long) thread
1288871272261328902,jpogue1,I promise that if #hydroxychloroquine was an effective therapy for #covid19 we would tell you. Many of us (myself definitely included) were hopeful that it would be at the onset of the pandemic. We now know definitively that it doesn’t work. A (long) thread
1288914869312512000,opropriolavo,"Tudo indica que, segundo o Borroso, hidroxicloroquina é macumba, ciência é o João de Deus."
1288812516144033792,biobiobiobioc,"🔴USA, 30 Juillet: “Si quelqu’un écrit que l’hydroxychloroquine est un remède contre le Covid19 nous le retirerons”.....#USA #France #hydroxycholoroquine #Raoult https://t.co/k3gEjoXQcA"
1288788870419668992,lhmandetta,"Se puder curar,cure. Se não puder curar,controle. Se não puder curar nem controlar,conforte. São os princípios.Mais de 90000 vidas perdidas, sendo mais de 200 gestantes. Solidariedade às famílias."
1288527985725698049,GermHunterMD,Hydroxychloroquine treating COVID19 https://t.co/sgnV53NWRI
1288957708402663428,abc1_Marketing,"É ... Só a esquerdalha não admite que a Hidroxiclororoquina + Zinco + Azitromicina é o tratamento ideal !!! Mas isto é porque o Presidente Bolsonaro apoiou este receituário desde o início !!! 
#FechadoComBolsonaroAte2026 https://t.co/cVMZylGsvB"
1288663044265054208,GiuseppeNoc,"@realCarola2Hope Por si acaso.

https://t.co/s66GYHHFlQ"
1288154799599427584,factosdabanda,Antes que apaguem vejam bem... https://t.co/V9yndYmskS
1288162144748544001,profpaulamarisa,"Passando na sua timeline, uma médica falando VERDADES sobre a hidroxicloroquina https://t.co/Fjz7zoYsma"
1285359335867142154,MariposaHumana,"@lopezobrador_ Gracias por la ´#vacuna´ AstraZeneca pero no, gracias.
https://t.co/PdvlBSSP4I

Seguimos con la #hidroxicloroquina y #azitromicina, Vitamina D, Sol, meditación y pensamientos y emociones positivas, y sobre todo con #DióxidodeCloro (que no cloro) como #Cura #Universal.

#Covidー19"
1288961114726957059,Marcos_11_66,Negar o direito de salvar vidas é crime! https://t.co/clP3y9quZl
1288527985725698049,GermHunterMD,Hydroxychloroquine treating COVID19 https://t.co/sgnV53NWRI
1288794270464389127,EnockFormiga,"TOMOU ...
Ivermectina? Hidroxicloraquina? Zinco? Azitromicina? Por favor, PROPAGUE !!! Outros precisam ser salvos."
1288897334877794304,ley5814,"Quantas pessoas a esquerda permitirá morrer para ganhar uma eleição? 

Se está em suas mãos o PODER de salvar vidas e não o fazes, então tu é responsável pelas mortes.

@brunocovas libera hidroxicloroquina em São Paulo após óbitos ultrapassar +100 mil.
 https://t.co/zlesDl5iBb"
1288925756672942082,mjmacul_lima,"Esta semana tive febre e minha médica recomendou o tratamento para coronavírus; hidroxicloroquina, azitromicina e Ivermectina, com este tratamento precoce ele disse que desde o começo já tratou 350 pacientes e não teve nenhuma internação!"
1288608590555734016,AnaRosadeSouz15,"Ataques coordenados contra o uso da Hidroxicloroquina , por quê ?? https://t.co/wj9mFW5Jqa"
1288728522224173056,_Leitadas_Loen,Parte 2/3 https://t.co/prRYoOeLjQ
1288921665502613575,ssicca1,"Publicado nova coluna no @JornalDaCidadeO 

Negar o direito de salvar vidas é crime!

https://t.co/sanzwrSBeD"
1288608590555734016,AnaRosadeSouz15,"Ataques coordenados contra o uso da Hidroxicloroquina , por quê ?? https://t.co/wj9mFW5Jqa"
1288600470857101319,CholoMatrero,"ASALTO A MANO ARMADA.
5 cebollas morroñosas a B/2.00 en los puestos de legumbres de La Cabima.
Fren, ta' bien que hay que ayudar al productor nacional, pero así no se puede. https://t.co/HChaaBHJz0"
1288922042860023817,ramonfonsecamor,"Más  evidencia científica a favor de la hidroxicloroquina. 

https://t.co/Rz8KWRZtDb"
1288941511372165121,Marcoslimamd,Hoy me han pasado mucho este video donde una colega en Estados Unidos asegura que ha conseguido excelentes resultados en sus pacientes con COVID-19 tratados con hidroxicloroquina. Una vez más vamos a contrastar estas declaraciones con evidencia científica seria y de calidad. https://t.co/EmaSc5Al9G
1288608590555734016,AnaRosadeSouz15,"Ataques coordenados contra o uso da Hidroxicloroquina , por quê ?? https://t.co/wj9mFW5Jqa"
